"","year","month","plant_ID","customer_ID","material_type_ID","market_code","final_fc","_2_month_lag_fc","_1_month_lag_fc"
"49210",2020,11,3,396,5,2,22.11,80,100
"49211",2018,3,3,35,5,2,22.1,0,21.5
"49212",2022,1,3,100,5,2,22.075,0,0
"49213",2018,3,3,327,5,2,22.05,0,21.5
"49214",2021,8,3,164,5,2,22.046,0,22.046
"49215",2021,5,3,396,5,2,22.045,40,40
"49216",2020,2,3,219,6,2,22.0125,0,0
"49217",2019,12,3,326,5,2,22.0075,12.5,17.5
"49218",2019,1,3,173,7,6,22,0,0
"49219",2021,1,3,115,10,6,22,0,0
"49220",2021,1,3,202,5,6,22,0,0
"49221",2018,2,3,370,6,7,22,0,0
"49222",2020,2,3,314,5,1,22,0,0
"49223",2021,2,3,202,5,6,22,0,0
"49224",2020,3,3,314,5,1,22,0,0
"49225",2018,4,3,88,5,2,22,40,20
"49226",2018,4,3,204,5,11,22,20,20
"49227",2019,4,3,126,5,2,22,154,22
"49228",2021,4,3,343,5,2,22,15,15
"49229",2018,6,3,202,10,6,22,20,20
"49230",2020,6,3,370,5,2,22,0,0
"49231",2021,6,3,343,5,2,22,15,15
"49232",2021,6,3,314,5,1,22,44,44
"49233",2020,7,3,314,5,1,22,0,22
"49234",2020,7,3,74,5,7,22,0,0
"49235",2018,8,3,356,6,6,22,0,22
"49236",2020,9,3,394,6,2,22,0,0
"49237",2019,11,3,126,5,2,22,22,22
"49238",2021,11,3,215,5,2,22,22,22
"49239",2020,2,3,326,5,2,21.9825,0,0
"49240",2020,5,3,37,6,6,21.9825,137.5,137.5
"49241",2020,2,3,370,5,2,21.9675,0,0
"49242",2021,5,3,115,2,6,21.9625,0,60
"49243",2019,11,3,219,6,2,21.9375,57.5,55
"49244",2019,5,3,44,5,14,21.895,0,32.5
"49245",2021,9,3,272,6,6,21.88,165,110
"49246",2019,12,3,308,5,2,21.853,0,0
"49247",2021,6,3,353,2,20,21.85,0,0
"49248",2019,10,3,15,5,7,21.845,0,0
"49249",2019,12,3,44,5,14,21.8375,64,58
"49250",2021,9,3,396,5,2,21.835,40,40
"49251",2022,1,3,396,5,2,21.83,0,0
"49252",2021,10,3,115,7,6,21.822,28.25,27
"49253",2021,4,3,396,5,2,21.81,40,40
"49254",2021,9,3,115,2,6,21.81,43.6835,62.048
"49255",2021,12,3,173,5,6,21.8025,13.5,25.5
"49256",2021,6,3,2,2,2,21.78,0,0
"49257",2020,5,3,304,6,1,21.755,15,15
"49258",2019,6,3,388,5,3,21.6825,0,0
"49259",2021,7,3,344,5,7,21.66,60,60
"49260",2021,9,3,97,5,7,21.66,0,0
"49261",2021,5,3,308,6,2,21.65,0,0
"49262",2021,12,3,97,5,7,21.635,20,20
"49263",2019,11,3,430,5,2,21.6175,84,84
"49264",2021,2,3,396,5,2,21.5925,0,0
"49265",2020,5,3,366,5,2,21.5875,0,20
"49266",2019,9,3,219,6,2,21.5775,42.5,42.5
"49267",2021,7,3,215,5,2,21.5575,0,0
"49268",2021,8,3,396,5,2,21.545,40,40
"49269",2018,2,3,327,5,2,21.5,0,0
"49270",2019,3,3,130,6,2,21.5,0,61.5
"49271",2019,4,3,130,10,2,21.5,40,12.5
"49272",2019,6,3,130,10,2,21.5,25,12.5
"49273",2019,8,3,130,10,2,21.5,0,0
"49274",2018,9,3,173,5,6,21.5,11,10
"49275",2019,9,3,215,5,2,21.5,12,16.5
"49276",2019,10,3,215,5,2,21.5,16.5,16.5
"49277",2021,1,3,370,6,7,21.4825,0,0
"49278",2021,10,3,387,10,2,21.4805,45,45
"49279",2019,7,3,446,6,1,21.475,27.5,15
"49280",2020,3,3,387,5,2,21.445,0,6
"49281",2020,9,3,364,5,24,21.44,0,0
"49282",2018,4,3,327,5,2,21.4325,21.5,21.5
"49283",2018,6,3,219,5,2,21.415,9,21.2
"49284",2020,2,3,173,5,6,21.4115,0,0
"49285",2020,3,3,353,5,20,21.3925,0,40
"49286",2019,6,3,366,5,2,21.3825,0,20
"49287",2020,6,3,130,5,20,21.3825,28,22
"49288",2019,3,3,387,5,2,21.3775,0,27
"49289",2020,3,3,344,10,10,21.375,0,0
"49290",2020,12,3,219,10,2,21.375,18,16
"49291",2021,12,3,219,10,2,21.375,25,25
"49292",2020,7,3,130,5,20,21.36,20,0
"49293",2018,12,3,327,5,2,21.3575,21.5,21.5
"49294",2019,5,3,3,5,2,21.2825,37,34.5
"49295",2019,5,3,388,5,1,21.2825,0,0
"49296",2018,5,3,327,5,2,21.2675,21.5,21.5
"49297",2018,12,3,74,5,7,21.265,0,0
"49298",2019,11,3,42,5,2,21.2535,25.95,25.95
"49299",2019,4,3,130,5,20,21.25,40,0
"49300",2019,10,3,219,10,2,21.25,20,20
"49301",2019,10,3,3,5,2,21.2325,47,45
"49302",2020,4,3,364,5,24,21.205,120,120
"49303",2020,10,3,113,5,2,21.2025,0,0
"49304",2021,7,3,345,5,2,21.1975,0,0
"49305",2019,10,3,344,10,10,21.1725,20,20
"49306",2021,9,3,44,6,2,21.16,0,0
"49307",2019,12,3,130,5,3,21.16,35,20
"49308",2020,2,3,353,5,20,21.15,0,0
"49309",2021,9,3,343,5,2,21.143,11,11
"49310",2021,4,3,173,5,6,21.135,13,20
"49311",2019,8,3,170,2,2,21.135,0,0
"49312",2018,5,3,115,5,6,21.1225,0,0
"49313",2020,11,3,366,5,2,21.1225,20,20
"49314",2020,11,3,100,5,2,21.1175,0,20
"49315",2018,11,3,308,5,2,21.086,0,0
"49316",2019,11,3,219,10,2,21.0825,20,20
"49317",2020,2,3,3,6,2,21.065,0,0
"49318",2020,9,3,345,5,2,21.065,0,0
"49319",2020,1,3,353,5,20,21.03,0,0
"49320",2020,5,3,296,5,2,21.025,107.5,107.5
"49321",2018,1,3,202,10,6,21,0,0
"49322",2018,1,3,42,5,2,21,0,0
"49323",2018,5,3,130,5,6,21,5,16
"49324",2020,7,3,215,5,2,21,17.5,17.5
"49325",2020,9,3,66,6,2,21,0,0
"49326",2019,6,3,407,5,24,20.975,0,15
"49327",2020,5,3,94,10,2,20.9725,50,50
"49328",2020,4,3,157,5,2,20.9625,230,230
"49329",2018,8,3,402,5,10,20.9325,22,22
"49330",2020,3,3,219,10,2,20.925,0,20.925
"49331",2019,5,3,446,6,1,20.9225,34.5,32.5
"49332",2020,4,3,37,6,6,20.9125,27.5,10
"49333",2022,1,3,94,10,2,20.895,0,0
"49334",2020,5,3,387,10,2,20.8875,0,0
"49335",2019,9,3,74,5,7,20.885,22,22
"49336",2020,4,3,394,6,2,20.865,20,20
"49337",2018,6,3,70,5,2,20.8575,0,0
"49338",2018,7,3,219,5,2,20.85,44.504,44.504
"49339",2019,5,3,210,5,2,20.8,20.8,20.8
"49340",2021,11,3,370,6,7,20.7725,0,0
"49341",2018,4,3,131,2,2,20.7705,0,0
"49342",2019,12,3,344,10,10,20.7675,20,20
"49343",2020,7,3,344,5,2,20.72,40,40
"49344",2019,7,3,366,5,2,20.7175,20,20
"49345",2019,2,3,314,5,1,20.7,0,0
"49346",2021,9,3,219,10,2,20.7,22.5,37.5
"49347",2020,6,3,219,6,2,20.6975,32.5,32.5
"49348",2021,9,3,251,5,2,20.6875,90,90
"49349",2020,5,3,24,5,2,20.665,774.15,674.75
"49350",2021,9,3,443,2,2,20.655,0,0
"49351",2021,2,3,113,5,7,20.6425,0,0
"49352",2020,4,3,173,7,6,20.6405,0,0
"49353",2020,8,3,100,5,2,20.585,0,20.585
"49354",2019,12,3,314,5,1,20.555,22,22
"49355",2020,11,3,236,2,2,20.5325,0,0
"49356",2019,12,3,100,5,2,20.525,20,20
"49357",2019,6,3,353,2,4,20.52,60,60
"49358",2019,4,3,292,5,2,20.5025,0,60
"49359",2019,2,3,88,2,7,20.5,0,0
"49360",2019,2,3,396,5,2,20.5,0,0
"49361",2020,2,3,202,5,6,20.5,0,0
"49362",2021,2,3,345,5,2,20.5,0,0
"49363",2018,3,3,366,5,2,20.5,0,0
"49364",2020,3,3,292,5,2,20.5,0,60
"49365",2018,6,3,295,5,2,20.5,73,85.5
"49366",2020,9,3,215,5,2,20.5,17.5,17.5
"49367",2018,11,3,70,5,2,20.5,31.5,31.5
"49368",2018,12,3,130,6,2,20.5,45,32.5
"49369",2019,10,3,130,10,2,20.465,0,20
"49370",2019,10,3,394,6,2,20.4575,0,0
"49371",2019,6,3,202,5,6,20.455,60,60
"49372",2019,9,3,446,6,1,20.45,20,20
"49373",2019,5,3,42,5,2,20.4125,29.95,29.95
"49374",2019,12,3,236,2,2,20.3875,7.5,7.5
"49375",2021,9,3,159,5,2,20.38,0,0
"49376",2020,7,3,407,5,24,20.355,0,0
"49377",2021,9,3,394,10,2,20.355,20,20
"49378",2019,6,3,42,5,2,20.3525,25.95,25.95
"49379",2019,11,3,304,6,1,20.34,90,90
"49380",2021,11,3,345,5,2,20.3335,22.5,20.3335
"49381",2020,7,3,292,5,2,20.33,0,0
"49382",2020,5,3,353,5,20,20.3275,20,20
"49383",2019,9,3,94,10,2,20.305,45,50
"49384",2019,3,3,366,5,2,20.2825,0,0
"49385",2019,9,3,97,5,7,20.2605,0,0
"49386",2021,10,3,353,2,20,20.25,22.5,22.5
"49387",2020,6,3,202,5,6,20.2475,31.5,9.5
"49388",2019,12,3,394,6,2,20.24,0,23.5
"49389",2020,6,3,394,6,2,20.23,40,40
"49390",2019,3,3,446,6,1,20.22,0,34.5
"49391",2021,9,3,94,10,2,20.22,40,40
"49392",2018,5,3,308,5,2,20.208,0,0
"49393",2020,9,3,115,10,6,20.175,36,36
"49394",2021,9,3,394,6,2,20.175,0,0
"49395",2020,8,3,344,10,10,20.1725,40,40
"49396",2018,5,3,308,6,2,20.1425,0,11.5
"49397",2020,10,3,100,5,2,20.1375,20,20
"49398",2020,1,3,446,6,1,20.135,0,0
"49399",2018,2,3,199,5,2,20.135,0,0
"49400",2021,9,3,42,2,2,20.13,15,15
"49401",2020,2,3,353,2,20,20.1275,0,0
"49402",2021,10,3,384,10,7,20.1225,0,20
"49403",2020,10,3,366,5,2,20.0975,0,0
"49404",2019,10,3,353,5,20,20.095,0,20
"49405",2021,12,3,236,2,2,20.0925,16.5,10
"49406",2021,3,3,219,10,2,20.08,0,16
"49407",2018,10,3,219,6,2,20.08,27.5,27.5
"49408",2021,7,3,97,5,7,20.0625,40,40
"49409",2021,7,3,42,2,2,20.0575,15,15
"49410",2021,5,3,386,5,2,20.0375,80,80
"49411",2019,11,3,74,5,2,20.03,44,0
"49412",2019,7,3,353,2,20,20.01,10,27.5
"49413",2018,1,3,97,5,7,20,0,0
"49414",2018,1,3,292,5,2,20,0,0
"49415",2018,1,3,366,5,2,20,0,0
"49416",2018,1,3,94,2,6,20,0,0
"49417",2019,1,3,97,5,7,20,0,0
"49418",2019,1,3,353,2,20,20,0,0
"49419",2019,1,3,100,5,2,20,0,0
"49420",2020,1,3,344,10,10,20,0,0
"49421",2021,1,3,97,5,7,20,0,0
"49422",2021,1,3,353,2,20,20,0,0
"49423",2021,1,3,396,5,2,20,0,0
"49424",2021,1,3,366,5,2,20,0,0
"49425",2021,1,3,387,10,2,20,0,0
"49426",2022,1,3,344,10,10,20,0,0
"49427",2022,1,3,143,5,2,20,0,0
"49428",2022,1,3,210,6,2,20,0,0
"49429",2022,1,3,353,5,2,20,0,0
"49430",2022,1,3,353,2,20,20,0,0
"49431",2018,2,3,219,6,2,20,0,0
"49432",2018,2,3,97,5,7,20,0,0
"49433",2018,2,3,100,5,2,20,0,0
"49434",2018,2,3,366,5,2,20,0,0
"49435",2018,2,3,284,5,2,20,0,0
"49436",2018,2,3,37,5,6,20,0,0
"49437",2019,2,3,344,5,2,20,0,0
"49438",2019,2,3,394,6,2,20,0,0
"49439",2019,2,3,394,10,2,20,0,0
"49440",2019,2,3,205,5,1,20,0,0
"49441",2019,2,3,353,2,20,20,0,0
"49442",2019,2,3,366,5,2,20,0,0
"49443",2019,2,3,284,5,2,20,0,0
"49444",2019,2,3,134,5,11,20,0,0
"49445",2020,2,3,134,2,3,20,0,0
"49446",2021,2,3,115,6,2,20,0,0
"49447",2021,2,3,353,5,20,20,0,0
"49448",2021,2,3,353,2,20,20,0,0
"49449",2021,2,3,198,5,20,20,0,0
"49450",2021,2,3,387,10,2,20,0,0
"49451",2022,2,3,344,10,10,20,0,0
"49452",2022,2,3,225,7,20,20,0,0
"49453",2022,2,3,143,5,2,20,0,0
"49454",2022,2,3,205,5,1,20,0,0
"49455",2022,2,3,396,5,2,20,0,0
"49456",2022,2,3,100,2,2,20,0,0
"49457",2018,3,3,205,5,1,20,0,0
"49458",2018,3,3,100,5,2,20,0,20
"49459",2019,3,3,308,5,2,20,0,0
"49460",2019,3,3,394,6,2,20,0,0
"49461",2019,3,3,202,5,6,20,0,40
"49462",2019,3,3,284,5,2,20,0,0
"49463",2020,3,3,304,6,1,20,0,20
"49464",2020,3,3,430,5,2,20,0,42
"49465",2020,3,3,97,6,19,20,0,0
"49466",2020,3,3,70,5,2,20,0,20
"49467",2021,3,3,236,2,2,20,0,20
"49468",2021,3,3,353,2,20,20,0,20
"49469",2021,3,3,306,5,2,20,0,20
"49470",2021,3,3,173,7,6,20,0,20
"49471",2018,4,3,205,5,1,20,0,0
"49472",2018,4,3,407,5,24,20,0,20
"49473",2019,4,3,202,5,6,20,60,60
"49474",2019,4,3,353,2,20,20,20,20
"49475",2019,4,3,366,5,2,20,0,0
"49476",2019,4,3,407,5,24,20,0,20
"49477",2019,4,3,94,2,6,20,2.5,2.5
"49478",2019,4,3,134,2,3,20,145,140
"49479",2021,4,3,394,6,2,20,20,20
"49480",2021,4,3,236,2,2,20,10,10
"49481",2021,4,3,353,5,20,20,40,20
"49482",2021,4,3,100,5,2,20,20,20
"49483",2021,4,3,366,5,2,20,0,0
"49484",2021,4,3,94,10,2,20,30,30
"49485",2018,5,3,205,5,1,20,0,0
"49486",2018,5,3,434,5,11,20,0,0
"49487",2018,5,3,100,5,2,20,20,20
"49488",2018,5,3,366,5,2,20,0,20
"49489",2019,5,3,205,5,1,20,0,20
"49490",2019,5,3,434,5,11,20,0,20
"49491",2019,5,3,407,5,24,20,40,35
"49492",2021,5,3,353,2,20,20,20,20
"49493",2021,5,3,94,10,2,20,30,40
"49494",2018,6,3,394,10,2,20,0,20
"49495",2018,6,3,353,5,20,20,20,20
"49496",2018,6,3,292,5,2,20,0,20
"49497",2018,6,3,366,5,2,20,20,20
"49498",2018,6,3,284,5,2,20,0,20
"49499",2018,6,3,407,5,24,20,20,20
"49500",2018,6,3,94,2,6,20,22.5,20
"49501",2019,6,3,205,5,1,20,20,20
"49502",2019,6,3,97,5,7,20,0,0
"49503",2019,6,3,353,5,20,20,42,42
"49504",2019,6,3,130,6,2,20,20,20
"49505",2020,6,3,343,5,2,20,20,20
"49506",2020,6,3,205,5,1,20,0,0
"49507",2020,6,3,236,5,2,20,139,66.5
"49508",2021,6,3,210,5,2,20,0,0
"49509",2021,6,3,205,5,1,20,0,0
"49510",2021,6,3,366,5,2,20,20,20
"49511",2021,6,3,387,10,2,20,20,20
"49512",2018,7,3,205,5,1,20,20,20
"49513",2018,7,3,353,5,20,20,20,20
"49514",2019,7,3,157,10,2,20,10,10
"49515",2019,7,3,353,5,20,20,42,42
"49516",2020,7,3,205,5,1,20,0,20
"49517",2020,7,3,434,5,11,20,20,20
"49518",2020,7,3,284,5,2,20,20,20
"49519",2021,7,3,70,5,2,20,48,20
"49520",2021,7,3,434,5,11,20,20,20
"49521",2019,8,3,344,10,10,20,0,20
"49522",2019,8,3,215,5,2,20,12,12
"49523",2019,8,3,97,5,7,20,0,0
"49524",2019,8,3,434,5,11,20,0,0
"49525",2019,8,3,366,5,2,20,0,0
"49526",2020,8,3,384,5,7,20,20,28
"49527",2020,8,3,344,5,2,20,0,0
"49528",2020,8,3,353,5,20,20,20,20
"49529",2020,8,3,70,5,1,20,20,20
"49530",2021,8,3,115,7,6,20,3.0825,3.0825
"49531",2021,8,3,353,5,20,20,37.5,37.5
"49532",2018,9,3,202,10,6,20,60,60
"49533",2018,9,3,353,5,20,20,20,20
"49534",2018,9,3,100,5,2,20,20,20
"49535",2018,9,3,130,2,20,20,20,20
"49536",2019,9,3,202,5,6,20,43,43
"49537",2019,9,3,205,5,1,20,0,20
"49538",2020,9,3,113,5,2,20,0,0
"49539",2020,9,3,434,5,11,20,0,0
"49540",2018,10,3,97,5,7,20,20,20
"49541",2018,10,3,100,5,2,20,20,20
"49542",2018,10,3,366,5,2,20,0,20
"49543",2019,10,3,157,10,2,20,20,20
"49544",2019,10,3,284,5,2,20,0,20
"49545",2020,10,3,353,5,20,20,20,0
"49546",2018,11,3,205,5,1,20,7.5,20
"49547",2018,11,3,353,2,4,20,50,70
"49548",2018,11,3,353,2,20,20,0,20
"49549",2018,11,3,100,5,2,20,20,20
"49550",2018,11,3,366,5,2,20,20,20
"49551",2018,11,3,130,2,2,20,59.555,32.5
"49552",2018,11,3,130,10,2,20,40.0415,10
"49553",2019,11,3,344,10,10,20,20,20
"49554",2019,11,3,343,5,2,20,0,0
"49555",2019,11,3,134,5,11,20,0,0
"49556",2020,11,3,344,5,2,20,0,0
"49557",2020,11,3,343,5,2,20,10,10
"49558",2020,11,3,205,5,1,20,20,20
"49559",2020,11,3,353,2,20,20,20,20
"49560",2021,11,3,344,10,10,20,20,28
"49561",2021,11,3,67,2,2,20,0,20
"49562",2021,11,3,157,10,2,20,0,0
"49563",2021,11,3,304,6,1,20,60,54
"49564",2021,11,3,353,5,20,20,40,36
"49565",2021,11,3,134,5,11,20,0,0
"49566",2018,12,3,394,6,2,20,20,20
"49567",2018,12,3,202,10,6,20,102.5,102.5
"49568",2018,12,3,205,5,1,20,20,20
"49569",2018,12,3,353,2,20,20,20,20
"49570",2018,12,3,44,6,2,20,0,0
"49571",2018,12,3,183,5,2,20,170,65
"49572",2018,12,3,434,5,11,20,0,20
"49573",2018,12,3,100,5,2,20,20,20
"49574",2018,12,3,173,7,6,20,20,20
"49575",2018,12,3,94,10,2,20,50,20
"49576",2019,12,3,370,6,7,20,0,18
"49577",2020,12,3,210,5,2,20,12.5,20
"49578",2020,12,3,353,2,20,20,0,20
"49579",2020,12,3,366,5,2,20,0,20
"49580",2020,12,3,134,5,11,20,20,20
"49581",2021,12,3,396,5,2,20,40,20
"49582",2021,12,3,70,5,1,20,60,27.5
"49583",2019,11,3,100,5,2,19.9825,0,20
"49584",2022,1,3,345,5,2,19.9725,0,0
"49585",2021,7,3,370,5,2,19.9475,42,39.5
"49586",2019,12,3,353,5,20,19.9475,0,0
"49587",2021,5,3,97,5,7,19.9375,0,0
"49588",2019,8,3,443,5,20,19.9175,0,0
"49589",2020,7,3,324,2,10,19.915,0,0
"49590",2019,8,3,446,6,1,19.8725,20,20
"49591",2019,11,3,15,5,7,19.86,0,0
"49592",2019,11,3,387,5,2,19.85,0,23.5
"49593",2020,10,3,130,6,2,19.8275,51.5,37.5
"49594",2022,1,3,217,5,6,19.7875,0,0
"49595",2021,5,3,295,5,2,19.7675,131,128.5
"49596",2019,4,3,130,5,6,19.75,5,6
"49597",2019,6,3,74,2,2,19.74,44,66
"49598",2019,7,3,316,6,1,19.73,20,20
"49599",2021,4,3,345,5,2,19.7275,0,0
"49600",2019,3,3,321,6,6,19.69,0,33
"49601",2020,11,3,70,5,1,19.674,20,30
"49602",2019,9,3,353,5,20,19.6525,0,0
"49603",2020,5,3,97,5,7,19.6425,0,0
"49604",2021,11,3,130,10,2,19.6295,42.5,19.6295
"49605",2021,3,3,97,5,7,19.605,0,45
"49606",2018,11,3,262,10,2,19.6025,0,17
"49607",2018,11,3,130,6,2,19.6,65.1,43.6
"49608",2020,9,3,202,5,6,19.57,9.5,9.5
"49609",2019,7,3,42,5,2,19.542,29.95,24
"49610",2018,11,3,115,5,6,19.503,0,7.5
"49611",2020,1,3,130,10,2,19.5025,0,0
"49612",2020,3,3,215,5,2,19.5,0,16.5
"49613",2018,4,3,314,5,1,19.5,0,40
"49614",2020,7,3,370,5,7,19.5,24.5,20
"49615",2018,8,3,247,6,2,19.5,15,15
"49616",2021,7,3,94,10,2,19.4975,35,40
"49617",2020,7,3,130,10,2,19.4625,20.593,0
"49618",2022,1,3,173,5,6,19.4525,0,0
"49619",2020,4,3,215,5,2,19.44,16.5,17.5
"49620",2021,11,3,387,5,2,19.4345,17.5,19.4345
"49621",2020,9,3,130,10,2,19.386,0,8
"49622",2020,6,3,324,2,10,19.3625,0,0
"49623",2020,8,3,219,10,2,19.3575,20.925,20.925
"49624",2019,9,3,344,10,10,19.3,20,20
"49625",2020,3,3,394,6,2,19.285,0,0
"49626",2021,7,3,345,5,3,19.2825,52.5,95
"49627",2021,4,3,24,10,2,19.2675,0,0
"49628",2018,3,3,173,5,6,19.26,0,27.5
"49629",2018,7,3,284,5,2,19.26,0,0
"49630",2019,9,3,353,2,4,19.255,20,20
"49631",2021,12,3,42,2,2,19.2525,15,15
"49632",2018,6,3,130,5,6,19.24,10,10
"49633",2022,1,3,94,5,6,19.2375,0,0
"49634",2021,12,3,353,2,20,19.2375,22.5,22.5
"49635",2020,3,3,353,2,20,19.2025,0,0
"49636",2020,11,3,130,10,2,19.1875,8.5,20
"49637",2019,8,3,353,2,20,19.1675,37.5,0
"49638",2020,7,3,316,6,1,19.1525,10,10
"49639",2020,4,3,26,5,2,19.145,859.374,952.874
"49640",2020,8,3,173,5,6,19.0875,13.5,24
"49641",2021,10,3,387,5,2,19.085,21.5,27
"49642",2020,8,3,353,2,20,19.0825,10,10
"49643",2019,2,3,130,5,6,19.025,0,0
"49644",2020,3,3,407,5,24,19.0125,0,0
"49645",2022,2,3,219,10,2,19,0,0
"49646",2020,3,3,370,5,7,19,0,25.5
"49647",2020,6,3,183,5,2,19,125,96
"49648",2018,7,3,24,10,2,19,10,10
"49649",2018,8,3,130,2,20,19,9,14
"49650",2018,10,3,394,10,2,19,0,0
"49651",2021,7,3,343,5,2,18.9625,11,22
"49652",2021,9,3,353,5,20,18.9575,37.5,37.5
"49653",2020,6,3,2,2,2,18.9525,0,11
"49654",2021,1,3,353,5,20,18.93,0,0
"49655",2020,10,3,215,5,2,18.8825,17.5,17.5
"49656",2021,9,3,370,5,2,18.8325,62,33.405
"49657",2020,5,3,159,5,2,18.83,125,125
"49658",2019,8,3,370,5,2,18.83,0,12
"49659",2018,10,3,24,10,2,18.83,15,15
"49660",2019,4,3,88,5,7,18.8225,22,30
"49661",2018,12,3,366,5,2,18.77,0,0
"49662",2020,6,3,353,2,20,18.7525,20,20
"49663",2019,2,3,130,2,20,18.75,0,0
"49664",2019,7,3,321,6,6,18.74,0,11
"49665",2019,10,3,434,5,11,18.7025,0,20
"49666",2021,1,3,295,5,2,18.65,0,0
"49667",2021,5,3,344,10,10,18.6475,40,40
"49668",2020,2,3,130,2,2,18.645,0,0
"49669",2019,2,3,430,5,2,18.6425,0,0
"49670",2021,8,3,247,5,2,18.63,0,0
"49671",2020,10,3,353,2,4,18.5725,45,60
"49672",2019,10,3,204,5,11,18.5525,0,20
"49673",2019,9,3,173,5,6,18.535,30,30
"49674",2020,1,3,130,2,2,18.52,0,0
"49675",2019,1,3,321,6,6,18.5,0,0
"49676",2019,2,3,130,2,2,18.5,0,0
"49677",2022,2,3,130,2,2,18.5,0,0
"49678",2019,3,3,130,2,2,18.5,0,32.5
"49679",2020,6,3,387,5,2,18.5,0,10
"49680",2018,9,3,344,10,10,18.5,0,0
"49681",2018,9,3,202,6,6,18.5,100.4175,100.4175
"49682",2019,12,3,204,5,11,18.495,20,20
"49683",2021,8,3,217,5,6,18.4905,0,0
"49684",2020,8,3,370,5,7,18.4875,10,7
"49685",2018,4,3,409,6,2,18.465,0,0
"49686",2021,11,3,100,5,2,18.46,0,0
"49687",2019,1,3,344,10,10,18.45,0,0
"49688",2018,12,3,344,10,10,18.45,0,0
"49689",2020,6,3,130,10,2,18.415,20,20
"49690",2020,11,3,370,5,2,18.4,6,18
"49691",2019,4,3,173,5,6,18.3725,43,49
"49692",2021,1,3,71,5,2,18.3575,0,0
"49693",2020,2,3,387,6,2,18.355,0,0
"49694",2020,3,3,94,10,2,18.3,0,50
"49695",2019,3,3,370,6,7,18.2625,0,25
"49696",2021,8,3,130,5,3,18.2325,40.5,20
"49697",2021,9,3,37,10,6,18.23,35,30
"49698",2019,10,3,173,5,6,18.215,14.5,14.5
"49699",2019,7,3,70,5,2,18.2125,30,26
"49700",2020,2,3,224,8,11,18.135,0,0
"49701",2018,8,3,205,5,1,18.08,0,0
"49702",2021,9,3,386,5,2,18.045,20,0
"49703",2020,11,3,130,2,2,18.0425,33,23
"49704",2019,10,3,321,6,6,18.015,7.5,7.5
"49705",2019,12,3,446,6,1,18.0125,20,20
"49706",2021,3,3,44,6,2,18.01,0,17.5
"49707",2019,1,3,130,2,2,18,0,0
"49708",2019,1,3,256,7,1,18,0,0
"49709",2020,3,3,343,5,2,18,0,10
"49710",2021,3,3,345,5,2,18,0,0
"49711",2021,4,3,370,5,2,18,42,88
"49712",2020,6,3,219,10,2,18,19.53,19.53
"49713",2018,7,3,370,5,2,18,30,18
"49714",2018,9,3,42,5,2,18,27.95,27.95
"49715",2021,10,3,100,5,2,18,20,20
"49716",2021,11,3,210,6,2,18,30,18
"49717",2021,12,3,370,6,7,18,28,28
"49718",2020,1,3,115,5,6,17.995,0,0
"49719",2021,8,3,44,6,2,17.9775,0,17.5
"49720",2018,9,3,44,6,2,17.975,0,18.2455
"49721",2021,5,3,215,5,2,17.9675,20,20
"49722",2020,11,3,308,5,2,17.9655,0,0
"49723",2020,9,3,308,5,2,17.9625,0,0
"49724",2018,11,3,262,5,2,17.9475,6,6
"49725",2018,3,3,236,2,2,17.9175,0,2.5
"49726",2018,11,3,327,5,2,17.89,21.5,21.5
"49727",2020,4,3,115,8,6,17.8755,0,30
"49728",2019,3,3,44,6,2,17.85,0,22.5
"49729",2020,8,3,370,6,7,17.845,0,0
"49730",2021,4,3,215,5,2,17.8375,20,20
"49731",2019,9,3,130,5,6,17.8325,0,6.5
"49732",2021,4,3,130,2,2,17.81,40,40
"49733",2019,7,3,44,6,2,17.79,0,17.0355
"49734",2021,9,3,42,5,2,17.79,37.93,41.8985
"49735",2020,2,3,44,6,2,17.78,0,0
"49736",2018,2,3,44,6,2,17.76,0,0
"49737",2018,3,3,130,6,2,17.745,0,11
"49738",2019,5,3,353,2,20,17.72,20,20
"49739",2021,10,3,219,10,2,17.717,25,25
"49740",2021,4,3,130,5,3,17.7,31,31
"49741",2019,6,3,94,10,2,17.6925,30,40
"49742",2018,2,3,321,6,6,17.69,0,0
"49743",2020,8,3,321,6,6,17.67,36,34
"49744",2019,5,3,225,7,20,17.655,0,0
"49745",2020,10,3,364,5,24,17.645,0,0
"49746",2018,3,3,134,5,11,17.6205,0,6
"49747",2019,11,3,284,5,2,17.585,40,0
"49748",2020,3,3,446,6,1,17.565,0,0
"49749",2020,2,3,100,5,2,17.55,0,0
"49750",2019,7,3,115,10,6,17.5395,67.0005,69.0005
"49751",2019,10,3,44,6,2,17.52,0,18
"49752",2020,1,3,44,6,2,17.51,0,0
"49753",2018,1,3,219,5,2,17.5,0,0
"49754",2018,2,3,115,7,6,17.5,0,0
"49755",2018,2,3,219,5,2,17.5,0,0
"49756",2019,2,3,304,6,1,17.5,0,0
"49757",2019,2,3,292,5,2,17.5,0,0
"49758",2021,2,3,219,10,2,17.5,0,0
"49759",2018,3,3,219,5,2,17.5,0,17.5
"49760",2018,4,3,225,7,20,17.5,15,15
"49761",2018,7,3,262,10,2,17.5,17.5,17.5
"49762",2019,8,3,157,10,2,17.5,20,27.5
"49763",2019,8,3,236,2,2,17.5,16,16
"49764",2020,8,3,44,6,2,17.488,0,0
