"","year","month","plant_ID","customer_ID","market_code","material_type_ID","booked_tons"
"19975",2020,9,7,794,20,7,22.345
"19976",2019,1,7,515,21,10,22.343
"19977",2018,2,3,377,12,11,22.34
"19978",2020,11,7,283,1,2,22.34
"19979",2020,1,3,617,2,5,22.335
"19980",2018,3,7,613,10,10,22.335
"19981",2021,9,7,130,2,2,22.335
"19982",2019,11,2,516,2,2,22.3340995
"19983",2019,5,8,381,20,9,22.328
"19984",2019,9,7,267,6,7,22.323627
"19985",2018,6,1,116,1,7,22.32
"19986",2018,9,1,98,17,11,22.32
"19987",2019,10,4,422,3,2,22.32
"19988",2018,7,7,373,3,2,22.32
"19989",2019,11,7,84,6,8,22.313
"19990",2019,3,1,419,1,1,22.31
"19991",2021,1,2,35,2,2,22.31
"19992",2019,11,3,225,20,6,22.3075
"19993",2020,12,3,219,2,10,22.3075
"19994",2021,2,3,370,7,6,22.3075
"19995",2021,6,3,484,2,5,22.3075
"19996",2018,11,1,557,1,1,22.3
"19997",2021,12,2,147,2,10,22.3
"19998",2021,10,4,724,1,3,22.3
"19999",2018,9,1,557,1,1,22.295
"20000",2019,4,5,21,3,7,22.2935
"20001",2020,9,4,15,7,2,22.29
"20002",2020,7,2,103,6,7,22.285
"20003",2021,9,3,44,2,5,22.2845
"20004",2018,1,3,24,2,10,22.28
"20005",2021,9,3,496,24,7,22.2775
"20006",2019,8,1,72,7,1,22.2755
"20007",2019,2,3,345,3,5,22.2725
"20008",2018,10,1,426,1,1,22.265
"20009",2019,4,4,198,6,7,22.265
"20010",2021,8,7,19,6,7,22.2625
"20011",2018,6,3,499,3,5,22.26
"20012",2020,5,3,376,12,11,22.26
"20013",2020,4,4,692,11,1,22.258
"20014",2021,12,7,190,17,11,22.2555
"20015",2021,4,3,309,12,11,22.255
"20016",2020,5,7,15,12,11,22.2525
"20017",2020,1,3,548,1,5,22.25
"20018",2019,4,1,419,1,1,22.25
"20019",2021,2,1,701,7,7,22.25
"20020",2019,6,2,13,6,2,22.25
"20021",2020,6,7,3,2,1,22.25
"20022",2018,1,5,525,2,2,22.2475
"20023",2019,3,7,322,12,11,22.2475
"20024",2021,8,7,140,13,7,22.245
"20025",2020,3,1,557,1,1,22.244
"20026",2019,11,2,91,2,8,22.242
"20027",2018,5,1,374,12,11,22.24
"20028",2019,12,1,178,7,1,22.24
"20029",2020,1,1,248,12,11,22.24
"20030",2020,11,1,18,1,2,22.24
"20031",2021,6,7,615,21,8,22.2385
"20032",2018,9,5,128,1,10,22.2375
"20033",2018,11,1,550,7,1,22.23
"20034",2021,1,3,215,2,5,22.2275
"20035",2018,11,5,294,14,7,22.2275
"20036",2020,1,1,161,1,1,22.2275
"20037",2018,6,2,9,5,2,22.225
"20038",2019,6,7,422,20,2,22.225
"20039",2018,2,2,285,1,10,22.22
"20040",2021,5,2,15,7,2,22.22
"20041",2021,3,3,704,1,5,22.2175
"20042",2019,4,7,545,17,11,22.2175
"20043",2018,7,1,351,1,1,22.215
"20044",2020,8,1,557,1,1,22.215
"20045",2019,11,7,130,3,10,22.215
"20046",2019,5,1,550,1,1,22.21
"20047",2020,10,1,180,17,11,22.21
"20048",2018,11,7,236,2,2,22.205
"20049",2020,9,7,29,6,2,22.2014243
"20050",2019,5,7,13,6,2,22.2
"20051",2021,5,7,202,6,7,22.1975
"20052",2020,11,1,180,17,11,22.19
"20053",2020,1,NA,995,18,12,22.19
"20054",2018,9,6,454,1,6,22.1805
"20055",2018,12,3,304,1,6,22.1775
"20056",2019,12,8,77,12,11,22.176
"20057",2021,8,3,94,2,10,22.175
"20058",2018,10,1,163,1,1,22.175
"20059",2019,8,1,397,1,1,22.175
"20060",2020,5,6,24,2,5,22.1745833
"20061",2020,6,3,704,1,5,22.1725
"20062",2018,8,7,475,24,7,22.17042
"20063",2018,11,3,321,6,6,22.17
"20064",2019,10,1,339,7,1,22.17
"20065",2020,5,10,89,2,10,22.17
"20066",2019,8,3,499,3,5,22.1675
"20067",2021,11,7,218,15,7,22.162
"20068",2020,9,1,477,7,1,22.16
"20069",2020,12,2,142,20,4,22.16
"20070",2021,8,2,28,2,2,22.16
"20071",2021,7,6,664,7,6,22.151
"20072",2018,4,1,392,7,1,22.15
"20073",2021,3,1,705,17,12,22.15
"20074",2020,3,5,82,6,10,22.1475
"20075",2018,2,4,198,10,7,22.146
"20076",2018,8,1,554,6,7,22.14
"20077",2018,7,2,535,2,4,22.1332149
"20078",2020,7,1,46,1,7,22.13
"20079",2021,1,3,706,24,7,22.1255
"20080",2019,3,7,98,17,11,22.125
"20081",2021,5,2,82,1,2,22.1225
"20082",2018,3,7,130,2,2,22.1175
"20083",2018,2,1,550,7,1,22.11
"20084",2019,1,7,700,13,7,22.104805
"20085",2020,12,1,5,4,7,22.10286
"20086",2018,3,3,401,2,5,22.1025
"20087",2018,8,1,426,1,1,22.1025
"20088",2018,6,3,353,4,2,22.1
"20089",2018,7,1,550,1,1,22.1
"20090",2020,2,7,3,2,1,22.1
"20091",2021,11,7,708,6,1,22.1
"20092",2020,10,7,306,10,10,22.0975
"20093",2020,7,6,763,24,5,22.097
"20094",2019,4,1,557,1,1,22.095
"20095",2018,2,3,388,20,5,22.0925
"20096",2021,6,3,3,2,5,22.0925
"20097",2020,3,7,486,6,7,22.087
"20098",2020,6,1,93,1,1,22.085
"20099",2021,11,1,426,1,1,22.085
"20100",2018,9,7,430,20,10,22.085
"20101",2019,8,1,557,1,1,22.08
"20102",2018,11,7,522,6,2,22.08
"20103",2018,7,7,187,6,10,22.0775
"20104",2021,10,3,100,2,5,22.075
"20105",2021,11,1,557,1,1,22.0745
"20106",2019,11,7,599,1,10,22.0725
"20107",2021,3,4,347,7,1,22.07
"20108",2019,10,3,496,24,7,22.068
"20109",2020,2,8,446,1,9,22.067
"20110",2021,8,1,95,11,1,22.0625
"20111",2018,4,3,225,20,7,22.06
"20112",2020,6,1,222,6,1,22.06
"20113",2018,6,1,317,12,11,22.0595
"20114",2021,3,7,321,11,2,22.0565
"20115",2021,5,3,130,6,5,22.0525
"20116",2018,10,1,270,7,1,22.05
"20117",2019,3,1,340,7,1,22.05
"20118",2019,7,7,377,7,10,22.05
"20119",2019,11,7,15,12,11,22.0475
"20120",2021,5,6,26,2,10,22.046
"20121",2022,1,6,26,2,10,22.046
"20122",2018,1,3,74,7,5,22.046
"20123",2018,6,3,473,2,1,22.046
"20124",2019,9,3,126,2,5,22.046
"20125",2020,4,3,126,2,5,22.046
"20126",2020,7,3,251,2,5,22.046
"20127",2020,10,3,473,2,6,22.046
"20128",2021,3,3,516,2,5,22.046
"20129",2021,3,3,74,2,2,22.046
"20130",2022,1,3,74,7,2,22.046
"20131",2019,3,5,126,2,5,22.046
"20132",2020,1,1,270,1,1,22.046
"20133",2020,2,2,74,2,2,22.046
"20134",2019,2,7,74,2,3,22.046
"20135",2020,12,11,74,2,2,22.046
"20136",2022,1,11,74,2,2,22.046
"20137",2018,12,1,41,8,1,22.045
"20138",2020,8,1,426,1,1,22.04
"20139",2021,9,3,386,2,5,22.035
"20140",2021,2,1,557,1,1,22.03
"20141",2019,5,3,115,6,7,22.0275
"20142",2021,9,1,419,1,1,22.025
"20143",2018,5,1,30,17,11,22.02
"20144",2020,1,1,477,7,1,22.02
"20145",2018,3,1,1,1,7,22.015
"20146",2019,4,7,283,1,2,22.015
"20147",2019,1,5,312,3,2,22.01
"20148",2019,9,5,599,1,10,22.01
"20149",2018,2,1,679,7,1,22.01
"20150",2020,2,1,550,1,1,22.01
"20151",2020,10,7,267,6,7,22.00616
"20152",2018,6,3,326,2,5,22.005
"20153",2020,12,2,30,1,2,22.005
"20154",2018,11,3,500,2,6,22
"20155",2018,12,3,614,7,5,22
"20156",2019,7,3,67,6,5,22
"20157",2019,8,3,335,1,5,22
"20158",2020,9,3,134,11,5,22
"20159",2018,4,1,197,1,1,22
"20160",2019,4,1,550,7,1,22
"20161",2019,8,1,669,14,1,22
"20162",2021,2,1,41,11,1,22
"20163",2021,4,1,68,1,1,22
"20164",2022,2,1,550,1,1,22
"20165",2022,2,1,41,1,1,22
"20166",2018,6,2,127,6,3,22
"20167",2019,9,2,343,2,2,22
"20168",2020,12,2,28,2,2,22
"20169",2021,7,2,516,2,2,22
"20170",2021,8,2,220,6,2,22
"20171",2019,1,7,285,1,7,22
"20172",2019,3,7,37,3,7,22
"20173",2019,5,7,564,20,2,22
"20174",2019,8,7,225,20,10,22
"20175",2019,9,7,225,20,10,22
"20176",2019,10,7,418,13,10,22
"20177",2020,1,7,418,13,10,22
"20178",2020,2,7,685,21,2,22
"20179",2020,9,7,140,6,7,22
"20180",2021,11,7,13,6,7,22
"20181",2018,4,8,659,2,9,22
"20182",2019,11,8,450,2,6,22
"20183",2021,12,8,301,2,9,22
"20184",2021,2,7,144,3,2,21.9975
"20185",2020,6,3,636,10,5,21.995
"20186",2020,1,5,117,1,2,21.995
"20187",2018,5,2,180,12,11,21.995
"20188",2020,5,7,275,6,7,21.995
"20189",2020,9,3,496,24,7,21.9925
"20190",2019,9,1,270,7,1,21.99
"20191",2018,11,11,70,2,5,21.9875
"20192",2019,9,12,338,12,12,21.9875
"20193",2018,5,7,95,13,1,21.985
"20194",2018,8,1,550,1,1,21.98
"20195",2020,8,1,41,1,7,21.98
"20196",2020,6,4,228,7,4,21.979
"20197",2021,4,1,322,17,11,21.97
"20198",2018,6,7,144,6,7,21.965
"20199",2020,11,4,391,20,10,21.963
"20200",2019,6,1,46,1,7,21.96
"20201",2021,5,1,98,7,2,21.96
"20202",2021,10,7,218,15,7,21.95599994
"20203",2019,1,1,1,1,7,21.95
"20204",2021,6,4,198,20,2,21.95
"20205",2020,7,4,15,12,11,21.944
"20206",2020,3,8,446,1,6,21.943
"20207",2020,5,3,219,2,5,21.9375
"20208",2019,8,7,255,12,11,21.9375
"20209",2019,1,3,316,1,6,21.9325
"20210",2020,12,7,319,10,7,21.926775
"20211",2020,7,1,98,17,11,21.925
"20212",2018,10,3,130,20,5,21.92
"20213",2019,3,1,201,12,11,21.92
"20214",2020,8,1,123,1,1,21.915
"20215",2020,12,5,30,12,12,21.9135
"20216",2019,2,1,550,1,1,21.91
"20217",2019,3,1,24,2,3,21.91
"20218",2021,2,8,421,2,9,21.91
"20219",2018,1,4,648,15,10,21.908
"20220",2021,9,3,42,2,5,21.9015839
"20221",2019,3,3,44,14,5,21.895
"20222",2018,6,7,323,1,10,21.895
"20223",2018,3,3,74,2,5,21.89499592
"20224",2020,1,7,515,21,10,21.8935
"20225",2021,8,4,68,11,1,21.89
"20226",2020,9,7,226,2,2,21.89
"20227",2018,10,8,651,1,6,21.886
"20228",2018,8,7,37,6,7,21.8855
"20229",2018,4,11,64,2,6,21.884
"20230",2020,4,3,639,24,5,21.8825
"20231",2019,8,7,158,1,1,21.8825
"20232",2019,1,7,522,6,2,21.88
"20233",2019,4,7,563,6,2,21.88
"20234",2020,2,1,213,17,11,21.875
"20235",2018,4,2,15,7,11,21.875
"20236",2020,12,2,202,6,8,21.875
"20237",2020,3,2,552,11,2,21.8725
"20238",2019,8,7,330,7,7,21.8725
"20239",2021,11,4,15,12,11,21.87
"20240",2019,1,7,236,2,2,21.87
"20241",2018,4,3,24,2,10,21.86
"20242",2021,2,1,376,7,2,21.86
"20243",2018,5,2,689,20,2,21.855
"20244",2021,10,7,225,20,2,21.8525
"20245",2019,5,1,557,1,1,21.85
"20246",2021,2,1,180,12,11,21.85
"20247",2019,3,4,400,1,2,21.85
"20248",2018,6,7,514,6,7,21.85
"20249",2021,5,7,140,13,7,21.8475
"20250",2020,5,3,314,1,5,21.84
"20251",2018,2,1,554,6,7,21.84
"20252",2019,7,7,264,3,10,21.8375
"20253",2018,8,2,376,12,11,21.8355
"20254",2019,10,7,563,6,2,21.835
"20255",2021,3,7,140,13,7,21.835
"20256",2018,1,8,651,1,9,21.834
"20257",2019,11,3,541,17,11,21.83
"20258",2018,7,1,541,17,11,21.83
"20259",2018,12,1,399,1,1,21.83
"20260",2019,1,7,187,20,2,21.83
"20261",2021,4,7,19,6,7,21.821
"20262",2019,9,7,130,2,2,21.82
"20263",2019,4,7,515,21,10,21.8175
"20264",2021,11,1,163,1,1,21.815
"20265",2018,5,3,316,1,6,21.8125
"20266",2018,2,1,371,12,11,21.81
"20267",2019,6,1,550,7,1,21.81
"20268",2019,9,7,321,11,2,21.81
"20269",2021,11,3,217,2,5,21.8095
"20270",2018,5,8,768,2,9,21.805
"20271",2019,2,1,266,12,11,21.8
"20272",2018,6,7,283,1,2,21.8
"20273",2020,2,3,74,7,5,21.795
"20274",2021,8,3,295,2,5,21.79
"20275",2020,8,1,125,1,1,21.7875
"20276",2019,5,4,109,7,1,21.7855
"20277",2018,5,6,276,20,6,21.783
"20278",2020,5,3,653,1,6,21.78
"20279",2022,1,5,280,3,2,21.7775
"20280",2021,7,7,412,6,7,21.7775
"20281",2019,4,7,486,6,7,21.777
"20282",2020,2,3,219,2,6,21.775
"20283",2020,10,2,552,11,2,21.775
"20284",2019,4,7,254,13,2,21.7725
"20285",2020,7,1,125,1,1,21.77
"20286",2019,12,7,322,12,11,21.77
"20287",2018,3,3,173,6,7,21.767
"20288",2018,4,3,74,2,5,21.765
"20289",2020,12,6,454,19,6,21.7625
"20290",2019,6,3,328,2,6,21.762
"20291",2021,7,4,400,1,2,21.76
"20292",2020,5,4,646,1,1,21.758
"20293",2019,10,3,523,7,6,21.755
"20294",2019,11,3,224,11,8,21.755
"20295",2021,9,3,324,10,2,21.75
"20296",2021,2,5,82,1,2,21.75
"20297",2019,9,1,193,1,1,21.75
"20298",2021,4,2,173,2,2,21.75
"20299",2021,7,3,236,2,5,21.7475
"20300",2018,7,4,482,2,2,21.747
"20301",2018,1,5,525,2,10,21.743
"20302",2018,8,2,196,2,8,21.7415
"20303",2018,12,11,195,21,8,21.741
"20304",2018,8,3,353,20,5,21.74
"20305",2020,7,7,321,11,2,21.74
"20306",2020,2,3,472,11,5,21.735
"20307",2019,1,3,15,12,11,21.7325
"20308",2018,3,1,54,6,2,21.73
"20309",2020,11,1,441,1,1,21.73
"20310",2019,11,2,59,13,2,21.73
"20311",2019,2,3,430,2,5,21.725
"20312",2019,5,2,376,7,2,21.725
"20313",2021,5,7,442,6,7,21.720392
"20314",2019,1,1,569,7,1,21.72
"20315",2020,10,1,214,1,1,21.72
"20316",2019,8,2,384,7,2,21.72
"20317",2018,4,2,74,2,3,21.7197192
"20318",2018,3,2,715,2,2,21.715
"20319",2018,10,5,77,12,11,21.7075
"20320",2020,2,7,19,6,7,21.707
"20321",2020,5,2,24,2,1,21.705
"20322",2018,5,3,567,2,10,21.7
"20323",2021,2,5,117,1,10,21.7
"20324",2019,5,1,399,1,1,21.7
"20325",2020,12,1,426,1,1,21.7
"20326",2021,10,2,275,6,2,21.7
"20327",2018,8,7,259,20,2,21.7
"20328",2018,2,2,535,2,4,21.69725446
"20329",2018,12,5,674,7,1,21.695
"20330",2020,3,1,214,1,1,21.6925
"20331",2018,6,3,435,17,11,21.69
"20332",2021,2,5,15,12,11,21.69
"20333",2020,7,1,98,7,1,21.69
"20334",2022,1,1,294,14,7,21.69
"20335",2019,7,1,125,1,1,21.6875
"20336",2021,3,4,200,6,3,21.6875
"20337",2019,1,3,653,1,6,21.685
"20338",2021,2,2,376,12,11,21.685
"20339",2019,10,3,130,6,5,21.68
"20340",2021,3,1,718,2,1,21.6725
"20341",2019,4,5,436,2,10,21.67
"20342",2020,9,5,117,1,1,21.6675
"20343",2021,12,2,497,20,2,21.66
"20344",2021,9,4,400,1,2,21.655
"20345",2020,5,7,144,6,2,21.655
"20346",2020,6,7,191,6,10,21.655
"20347",2020,12,1,153,1,1,21.653
"20348",2018,2,1,160,7,1,21.65
"20349",2019,9,1,545,17,11,21.65
"20350",2021,9,4,68,1,1,21.65
"20351",2020,10,1,245,1,1,21.64
"20352",2018,1,7,272,6,2,21.64
"20353",2021,3,6,394,2,5,21.633
"20354",2020,10,6,309,12,11,21.63
"20355",2018,5,1,550,1,1,21.63
"20356",2019,7,1,405,7,1,21.63
"20357",2019,6,7,144,10,2,21.6225
"20358",2019,2,1,403,12,11,21.62
"20359",2019,9,5,335,1,10,21.6175
"20360",2018,6,7,200,6,2,21.6175
"20361",2021,9,7,514,6,7,21.6175
"20362",2018,8,1,144,6,1,21.615
"20363",2020,4,1,1,1,7,21.615
"20364",2018,11,2,384,7,2,21.615
"20365",2020,11,1,550,7,1,21.61
"20366",2020,9,2,147,2,10,21.6085
"20367",2021,5,1,470,12,11,21.6025
"20368",2018,7,1,477,7,1,21.6
"20369",2021,8,4,15,7,1,21.6
"20370",2020,6,1,214,1,1,21.595
"20371",2018,1,1,719,1,1,21.59
"20372",2018,11,12,338,12,12,21.5875
"20373",2019,11,1,16,1,3,21.585
"20374",2021,11,1,575,11,1,21.58
"20375",2019,12,4,400,1,2,21.578
"20376",2019,2,3,202,6,10,21.575
"20377",2019,4,3,130,2,10,21.575
"20378",2018,7,5,235,1,7,21.575
"20379",2018,8,2,322,12,11,21.5725
"20380",2019,3,7,266,12,11,21.5655
"20381",2019,1,5,198,20,2,21.565
"20382",2021,9,7,144,10,2,21.558
"20383",2018,1,6,672,8,5,21.555
"20384",2021,1,2,82,1,2,21.555
"20385",2021,10,7,202,6,7,21.555
"20386",2019,6,7,37,6,7,21.5525
"20387",2020,6,1,674,7,1,21.55
"20388",2021,8,4,68,1,1,21.55
"20389",2020,4,7,487,17,11,21.549
"20390",2020,8,7,152,6,7,21.5475
"20391",2018,5,1,78,6,1,21.545
"20392",2021,1,1,349,1,1,21.545
"20393",2018,7,7,406,6,7,21.5425
"20394",2019,2,1,62,7,1,21.54
"20395",2018,4,7,283,1,2,21.54
"20396",2018,3,3,523,7,5,21.5375
"20397",2018,9,2,15,12,11,21.5375
"20398",2020,8,7,19,6,7,21.5375
"20399",2020,12,2,720,12,12,21.535
"20400",2020,5,2,3,2,8,21.5335
"20401",2021,8,1,24,2,3,21.53
"20402",2020,4,7,137,1,2,21.5275
"20403",2020,6,1,1,1,7,21.525
"20404",2018,8,7,275,6,7,21.525
"20405",2019,8,5,675,6,7,21.520755
"20406",2018,2,1,248,12,11,21.52
"20407",2021,5,4,400,1,2,21.515
"20408",2021,5,1,28,2,2,21.514
"20409",2019,8,7,465,7,10,21.51
"20410",2019,9,7,95,18,3,21.51
"20411",2020,5,7,323,1,10,21.51
"20412",2018,8,3,685,2,5,21.5
"20413",2018,10,3,611,3,5,21.5
"20414",2018,12,3,130,2,10,21.5
"20415",2019,7,3,130,2,10,21.5
"20416",2021,7,3,799,2,5,21.5
"20417",2021,9,3,183,2,5,21.5
"20418",2018,6,5,203,16,10,21.5
"20419",2019,2,5,203,16,10,21.5
"20420",2019,2,5,436,17,10,21.5
"20421",2019,5,5,203,16,10,21.5
"20422",2019,5,1,72,7,1,21.5
"20423",2020,5,1,119,10,1,21.5
"20424",2021,2,1,36,1,1,21.5
"20425",2021,3,1,132,4,1,21.5
"20426",2019,11,2,50,3,2,21.5
"20427",2018,3,4,198,2,2,21.5
"20428",2018,2,7,321,11,2,21.5
"20429",2018,3,7,259,20,2,21.5
"20430",2020,4,7,213,17,11,21.5
"20431",2021,5,7,88,7,2,21.5
"20432",2019,8,8,159,2,6,21.5
"20433",2021,9,8,381,20,9,21.5
"20434",2018,11,3,370,7,5,21.4925
"20435",2021,7,1,15,7,2,21.49
"20436",2021,8,7,219,2,2,21.49
"20437",2020,9,7,418,13,10,21.4875
"20438",2018,7,3,484,2,5,21.485
"20439",2019,7,1,214,1,1,21.485
"20440",2020,2,7,406,6,7,21.485
"20441",2018,1,7,124,6,2,21.4825
"20442",2019,1,1,426,1,1,21.48
"20443",2019,8,1,550,1,1,21.48
"20444",2019,2,7,149,2,8,21.48
"20445",2019,7,7,149,2,8,21.48
"20446",2019,8,7,149,2,8,21.48
"20447",2018,11,2,196,2,8,21.47465
"20448",2018,10,1,275,7,1,21.47
"20449",2019,7,1,426,1,1,21.47
"20450",2021,9,3,67,2,2,21.4675
"20451",2020,11,1,557,1,1,21.4675
"20452",2021,9,1,19,6,1,21.4665
"20453",2020,8,6,403,12,11,21.465
"20454",2020,5,5,96,3,2,21.465
"20455",2021,7,5,86,1,7,21.4615
"20456",2018,7,4,488,8,2,21.4605
"20457",2019,7,3,459,2,5,21.46
"20458",2019,1,1,340,7,1,21.46
"20459",2019,7,4,400,1,2,21.456
"20460",2018,11,7,563,6,2,21.455
"20461",2019,11,7,418,13,10,21.4525
"20462",2019,1,7,786,6,7,21.45228
"20463",2020,2,3,387,2,5,21.45
"20464",2020,12,4,198,1,1,21.45
"20465",2020,4,7,239,3,7,21.45
"20466",2021,4,1,721,11,2,21.445
"20467",2021,6,6,26,2,10,21.44200001
"20468",2018,5,1,62,7,1,21.44
"20469",2021,1,4,400,1,2,21.435
"20470",2021,12,6,26,2,2,21.43000169
"20471",2020,7,1,1,1,7,21.43
"20472",2021,2,1,15,7,1,21.43
"20473",2021,3,1,205,7,1,21.43
"20474",2019,3,7,370,2,2,21.43
"20475",2019,5,7,283,1,2,21.43
"20476",2020,2,5,83,6,2,21.426
"20477",2022,1,2,24,2,1,21.426
"20478",2019,9,1,214,1,1,21.4225
"20479",2020,2,3,353,4,2,21.42
"20480",2021,3,2,77,7,3,21.42
"20481",2018,3,8,97,19,9,21.42
"20482",2021,9,3,217,2,5,21.418
"20483",2020,10,6,173,6,6,21.41
"20484",2020,2,3,314,1,5,21.4025
"20485",2019,9,3,430,2,5,21.4
"20486",2019,12,1,193,1,1,21.4
"20487",2018,7,2,83,1,2,21.4
"20488",2019,6,1,403,12,11,21.39
"20489",2018,9,7,200,6,2,21.3895
"20490",2020,10,11,70,2,5,21.3875
"20491",2021,11,2,26,21,2,21.38500488
"20492",2020,10,3,77,12,11,21.385
"20493",2021,10,4,193,1,1,21.385
"20494",2018,12,1,46,1,1,21.3825
"20495",2019,7,1,477,7,1,21.38
"20496",2019,5,5,241,1,7,21.3775
"20497",2020,12,7,144,3,2,21.375
"20498",2018,9,1,1,1,7,21.365
"20499",2020,9,5,86,1,7,21.3625
"20500",2018,3,2,52,10,2,21.36
"20501",2020,5,6,115,6,6,21.357
"20502",2019,3,1,550,1,1,21.35
"20503",2019,2,3,387,2,5,21.3475
"20504",2020,2,1,557,1,1,21.3475
"20505",2021,4,1,377,20,2,21.345
"20506",2018,12,3,215,2,5,21.34343
"20507",2021,2,1,255,7,1,21.34
"20508",2021,5,7,412,6,7,21.34
"20509",2018,2,1,557,1,1,21.3375
"20510",2020,1,1,322,12,11,21.3375
"20511",2020,5,6,159,2,6,21.335
"20512",2020,8,3,484,2,5,21.3325
"20513",2021,3,3,376,12,11,21.3325
"20514",2021,11,1,1,1,7,21.33
"20515",2021,2,3,219,2,10,21.3225
"20516",2018,9,1,15,12,11,21.32
"20517",2020,6,7,283,1,2,21.32
"20518",2019,10,2,728,13,2,21.31
"20519",2021,6,6,458,1,5,21.309
"20520",2021,3,5,21,3,7,21.3085
"20521",2018,11,3,401,2,5,21.3075
"20522",2021,3,3,394,2,6,21.3015
"20523",2021,8,4,400,1,2,21.295
"20524",2019,11,4,195,21,8,21.294
"20525",2018,8,3,256,1,5,21.29
"20526",2021,4,3,77,12,11,21.29
"20527",2021,11,4,68,11,1,21.29
"20528",2019,6,2,76,5,2,21.2875
"20529",2020,7,3,468,2,5,21.285
"20530",2018,2,1,98,17,11,21.28
"20531",2020,4,11,70,10,9,21.2775
"20532",2019,5,7,522,6,2,21.275
"20533",2021,2,1,255,7,2,21.27
"20534",2020,5,7,255,12,11,21.27
"20535",2020,5,4,2,2,2,21.2699808
"20536",2019,11,8,538,2,9,21.268
"20537",2018,5,2,730,18,2,21.265
"20538",2021,4,6,138,2,5,21.2625
"20539",2018,10,1,669,1,1,21.26
"20540",2018,2,4,707,16,1,21.255
"20541",2020,3,11,64,2,6,21.253
"20542",2019,1,3,727,2,5,21.25
"20543",2019,7,1,270,1,1,21.2475
"20544",2018,6,7,37,14,2,21.245
"20545",2020,4,1,426,1,1,21.24
"20546",2019,1,1,518,6,1,21.235
"20547",2019,5,2,317,7,2,21.235
"20548",2019,8,3,3,2,5,21.2325
"20549",2020,11,13,444,2,12,21.23
"20550",2018,4,3,799,2,5,21.2275
"20551",2019,10,7,187,20,2,21.225
"20552",2021,4,1,98,17,11,21.22
"20553",2020,3,8,446,1,9,21.218
"20554",2021,6,6,490,2,6,21.2175
"20555",2019,3,14,24,2,2,21.215
"20556",2018,4,3,130,2,6,21.215
"20557",2020,1,6,308,2,6,21.212
"20558",2018,6,7,72,7,2,21.21
"20559",2022,2,7,33,8,2,21.2075
"20560",2018,11,7,202,6,7,21.2025
"20561",2019,4,1,403,12,11,21.2
"20562",2021,12,1,41,4,1,21.2
"20563",2018,2,1,16,1,3,21.1875
"20564",2020,5,4,400,1,2,21.184
"20565",2018,8,4,109,7,1,21.1805
"20566",2019,11,1,423,6,1,21.18
"20567",2019,7,7,732,14,2,21.18
"20568",2021,5,12,338,12,12,21.18
"20569",2020,3,3,370,7,5,21.175
"20570",2020,1,11,70,10,9,21.1725
"20571",2020,6,4,18,1,2,21.17
"20572",2021,1,4,68,1,1,21.17
"20573",2018,5,7,272,6,2,21.17
"20574",2018,4,7,486,6,7,21.165
"20575",2019,10,4,103,6,7,21.165
"20576",2021,3,1,95,6,1,21.1625
"20577",2018,6,2,322,12,11,21.161
"20578",2021,8,3,44,2,6,21.16
"20579",2020,3,4,198,10,4,21.16
"20580",2019,8,7,236,2,2,21.16
"20581",2019,12,1,403,12,11,21.15
"20582",2020,7,1,275,7,1,21.15
"20583",2019,12,1,7,1,1,21.1495
"20584",2019,8,3,170,2,2,21.135
"20585",2020,6,7,137,1,2,21.1325
"20586",2019,10,7,289,6,2,21.1205
"20587",2020,3,7,376,12,11,21.12
"20588",2020,1,7,52,6,2,21.115
"20589",2019,2,6,15,12,11,21.11
"20590",2019,8,7,376,12,11,21.1075
"20591",2021,8,3,213,17,11,21.105
"20592",2018,6,1,41,8,1,21.0995
"20593",2019,10,1,238,6,1,21.09
"20594",2019,9,2,194,5,4,21.09
"20595",2018,12,4,285,1,7,21.09
"20596",2018,9,3,314,1,5,21.085
"20597",2020,1,6,322,12,11,21.0825
"20598",2019,4,2,204,11,4,21.0825
"20599",2019,9,8,446,1,9,21.082
"20600",2021,12,4,400,1,2,21.075
"20601",2020,6,3,321,6,6,21.07
"20602",2021,3,4,400,1,2,21.065
"20603",2019,10,7,124,6,2,21.065
"20604",2019,6,1,139,1,4,21.06
"20605",2020,6,1,478,1,1,21.06
"20606",2021,7,3,44,14,5,21.0575
"20607",2019,2,12,338,12,12,21.0575
"20608",2021,7,7,191,13,2,21.0525
"20609",2021,5,7,148,15,7,21.05
"20610",2018,6,1,716,7,1,21.05
"20611",2020,1,1,15,7,2,21.05
"20612",2018,7,2,376,12,11,21.05
"20613",2020,7,2,147,2,10,21.05
"20614",2021,9,4,391,20,10,21.0445
"20615",2018,4,3,304,1,6,21.035
"20616",2021,9,1,232,2,2,21.035
"20617",2018,3,1,266,12,11,21.03
"20618",2019,11,7,283,1,2,21.025
"20619",2018,11,7,246,6,2,21.0225
"20620",2019,11,7,187,20,2,21.0175
"20621",2018,5,4,167,6,7,21.015
"20622",2019,10,6,362,2,6,21.014
"20623",2018,2,2,343,2,2,21.0125
"20624",2019,3,7,515,21,10,21.0085
"20625",2019,9,1,19,6,1,21.0075
"20626",2019,10,2,322,12,11,21.0075
"20627",2021,1,6,199,2,5,21.007
"20628",2018,2,5,117,1,2,21.005
"20629",2022,2,2,226,2,7,21.0025
"20630",2021,11,6,173,2,7,21
"20631",2018,3,3,130,6,5,21
"20632",2018,3,3,500,2,6,21
"20633",2018,9,3,726,1,5,21
