Year,Month Name,Plant ,Customer Name ,Primary Market Code ,Material Type,Shipped Tons
2017,October,Plant_1,Customer_283,Primary_Market_Code_1,Material_Type_1,52.62
2019,May,Plant_1,Customer_74,Primary_Market_Code_7,Material_Type_1,52.62
2021,May,Plant_7,Customer_430,Primary_Market_Code_2,Material_Type_10,52.6025
2019,June,Plant_2,Customer_30,Primary_Market_Code_1,Material_Type_3,52.6
2019,October,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_2,52.6
2020,December,Plant_7,Customer_246,Primary_Market_Code_13,Material_Type_2,52.5975
2020,December,Plant_6,Customer_307,Primary_Market_Code_2,Material_Type_6,52.57
2022,January,Plant_6,Customer_131,Primary_Market_Code_2,Material_Type_5,52.541
2019,February,Plant_2,Customer_194,Primary_Market_Code_5,Material_Type_2,52.54
2021,November,Plant_4,Customer_434,Primary_Market_Code_2,Material_Type_2,52.5315
2020,March,Plant_4,Customer_97,Primary_Market_Code_7,Material_Type_1,52.531
2018,February,Plant_3,Customer_115,Primary_Market_Code_6,Material_Type_10,52.52
2021,September,Plant_5,Customer_355,Primary_Market_Code_10,Material_Type_2,52.51
2018,June,Plant_8,Customer_159,Primary_Market_Code_2,Material_Type_9,52.507
2020,October,Plant_6,Customer_296,Primary_Market_Code_2,Material_Type_5,52.493
2020,July,Plant_4,Customer_179,Primary_Market_Code_1,Material_Type_1,52.465
2020,October,Plant_3,Customer_251,Primary_Market_Code_2,Material_Type_5,52.44
2019,June,Plant_3,Customer_483,Primary_Market_Code_15,Material_Type_5,52.4275
2017,August,Plant_3,Customer_353,Primary_Market_Code_4,Material_Type_2,52.425
2019,December,Plant_7,Customer_45,Primary_Market_Code_6,Material_Type_1,52.403
2020,October,Plant_7,Customer_376,Primary_Market_Code_12,Material_Type_11,52.3825
2021,November,Plant_2,Customer_194,Primary_Market_Code_5,Material_Type_8,52.3725
2018,December,Plant_3,Customer_115,Primary_Market_Code_6,Material_Type_10,52.36
2019,September,Plant_3,Customer_70,Primary_Market_Code_2,Material_Type_5,52.36
2017,December,Plant_7,Customer_486,Primary_Market_Code_6,Material_Type_7,52.35
2020,September,Plant_6,Customer_321,Primary_Market_Code_11,Material_Type_6,52.34
2019,May,Plant_3,Customer_71,Primary_Market_Code_6,Material_Type_6,52.33
2021,October,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_2,52.33
2017,August,Plant_7,Customer_246,Primary_Market_Code_6,Material_Type_2,52.3275
2020,December,Plant_7,Customer_353,Primary_Market_Code_6,Material_Type_2,52.32
2019,September,Plant_1,Customer_180,Primary_Market_Code_12,Material_Type_11,52.3
2018,July,Plant_1,Customer_116,Primary_Market_Code_1,Material_Type_7,52.29
2017,November,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_10,52.28
2018,May,Plant_4,Customer_198,Primary_Market_Code_1,Material_Type_1,52.28
2021,April,Plant_1,Customer_87,Primary_Market_Code_12,Material_Type_11,52.264
2018,September,Plant_7,Customer_321,Primary_Market_Code_2,Material_Type_2,52.2625
2020,December,Plant_7,Customer_267,Primary_Market_Code_6,Material_Type_7,52.248
2020,July,Plant_3,Customer_219,Primary_Market_Code_2,Material_Type_6,52.2475
2019,September,Plant_6,Customer_173,Primary_Market_Code_6,Material_Type_6,52.235
2019,March,Plant_3,Customer_387,Primary_Market_Code_2,Material_Type_6,52.2325
2021,October,Plant_11,Customer_4,Primary_Market_Code_3,Material_Type_3,52.2325
2017,July,Plant_7,Customer_187,Primary_Market_Code_6,Material_Type_2,52.2
2018,October,Plant_1,Customer_41,Primary_Market_Code_11,Material_Type_1,52.195
2021,July,Plant_3,Customer_370,Primary_Market_Code_7,Material_Type_5,52.1775
2021,July,Plant_1,Customer_193,Primary_Market_Code_1,Material_Type_1,52.17
2018,February,Plant_7,Customer_246,Primary_Market_Code_6,Material_Type_2,52.155
2019,November,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,52.15
2018,September,Plant_1,Customer_270,Primary_Market_Code_1,Material_Type_1,52.145
2018,February,Plant_3,Customer_388,Primary_Market_Code_3,Material_Type_5,52.1425
2021,June,Plant_3,Customer_345,Primary_Market_Code_3,Material_Type_5,52.1275
2021,March,Plant_3,Customer_370,Primary_Market_Code_7,Material_Type_6,52.125
2019,October,Plant_1,Customer_161,Primary_Market_Code_1,Material_Type_1,52.1
2021,July,Plant_2,Customer_103,Primary_Market_Code_6,Material_Type_7,52.045
2018,January,Plant_3,Customer_199,Primary_Market_Code_2,Material_Type_5,52.03
2018,August,Plant_8,Customer_381,Primary_Market_Code_20,Material_Type_9,52.028
2020,April,Plant_3,Customer_225,Primary_Market_Code_20,Material_Type_6,52.0275
2018,February,Plant_6,Customer_454,Primary_Market_Code_19,Material_Type_6,52.0225
2021,April,Plant_8,Customer_301,Primary_Market_Code_2,Material_Type_6,52.021
2020,April,Plant_1,Customer_95,Primary_Market_Code_11,Material_Type_1,52.005
2019,January,Plant_3,Customer_77,Primary_Market_Code_12,Material_Type_11,51.9975
2018,July,Plant_2,Customer_202,Primary_Market_Code_6,Material_Type_2,51.995
2021,June,Plant_8,Customer_64,Primary_Market_Code_2,Material_Type_6,51.971
2018,November,Plant_2,Customer_226,Primary_Market_Code_8,Material_Type_8,51.9685
2017,October,Plant_2,Customer_198,Primary_Market_Code_20,Material_Type_10,51.9675
2018,March,Plant_2,Customer_103,Primary_Market_Code_6,Material_Type_8,51.952
2019,March,Plant_1,Customer_86,Primary_Market_Code_6,Material_Type_1,51.92
2018,June,Plant_3,Customer_292,Primary_Market_Code_2,Material_Type_5,51.915
2020,October,Plant_2,Customer_114,Primary_Market_Code_13,Material_Type_2,51.9075
2020,March,Plant_3,Customer_71,Primary_Market_Code_2,Material_Type_5,51.8975
2017,September,Plant_6,Customer_404,Primary_Market_Code_2,Material_Type_6,51.8965
2019,May,Plant_7,Customer_264,Primary_Market_Code_3,Material_Type_10,51.8875
2020,November,Plant_3,Customer_386,Primary_Market_Code_2,Material_Type_5,51.885
2019,February,Plant_2,Customer_91,Primary_Market_Code_2,Material_Type_8,51.8845
2018,December,Plant_3,Customer_74,Primary_Market_Code_2,Material_Type_2,51.88
2018,April,Plant_4,Customer_198,Primary_Market_Code_20,Material_Type_2,51.845
2019,February,Plant_3,Customer_44,Primary_Market_Code_2,Material_Type_5,51.84
2021,April,Plant_2,Customer_131,Primary_Market_Code_2,Material_Type_2,51.84
2021,November,Plant_7,Customer_202,Primary_Market_Code_6,Material_Type_7,51.835
2021,January,Plant_12,Customer_2,Primary_Market_Code_18,Material_Type_12,51.835
2021,September,Plant_6,Customer_74,Primary_Market_Code_7,Material_Type_5,51.82
2018,September,Plant_3,Customer_387,Primary_Market_Code_2,Material_Type_5,51.8175
2017,August,Plant_7,Customer_191,Primary_Market_Code_6,Material_Type_10,51.81
2020,May,Plant_7,Customer_77,Primary_Market_Code_12,Material_Type_11,51.805
2021,October,Plant_2,Customer_373,Primary_Market_Code_2,Material_Type_2,51.7925
2017,August,Plant_6,Customer_328,Primary_Market_Code_2,Material_Type_6,51.781
2022,January,Plant_1,Customer_232,Primary_Market_Code_2,Material_Type_2,51.7675
2020,September,Plant_3,Customer_70,Primary_Market_Code_1,Material_Type_5,51.765
2020,February,Plant_3,Customer_261,Primary_Market_Code_2,Material_Type_5,51.76
2018,April,Plant_1,Customer_74,Primary_Market_Code_1,Material_Type_4,51.76
2018,September,Plant_6,Customer_256,Primary_Market_Code_1,Material_Type_5,51.7525
2019,February,Plant_3,Customer_210,Primary_Market_Code_2,Material_Type_5,51.7475
2019,April,Plant_6,Customer_3,Primary_Market_Code_2,Material_Type_5,51.736
2019,May,Plant_7,Customer_155,Primary_Market_Code_2,Material_Type_8,51.729
2020,December,Plant_7,Customer_323,Primary_Market_Code_1,Material_Type_10,51.7075
2020,February,Plant_6,Customer_328,Primary_Market_Code_2,Material_Type_6,51.706
2021,May,Plant_8,Customer_381,Primary_Market_Code_20,Material_Type_9,51.702
2020,January,Plant_8,Customer_94,Primary_Market_Code_2,Material_Type_6,51.695
2020,October,Plant_5,Customer_82,Primary_Market_Code_6,Material_Type_10,51.6875
2021,March,Plant_3,Customer_71,Primary_Market_Code_2,Material_Type_5,51.675
2021,March,Plant_3,Customer_394,Primary_Market_Code_2,Material_Type_6,51.6725
2019,February,Plant_3,Customer_450,Primary_Market_Code_2,Material_Type_5,51.6675
2018,June,Plant_2,Customer_202,Primary_Market_Code_6,Material_Type_7,51.66
2021,May,Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_5,51.6525
2021,March,Plant_7,Customer_275,Primary_Market_Code_6,Material_Type_7,51.65
2018,August,Plant_7,Customer_191,Primary_Market_Code_6,Material_Type_10,51.64
2019,January,Plant_7,Customer_248,Primary_Market_Code_12,Material_Type_11,51.64
2018,September,Plant_6,Customer_173,Primary_Market_Code_6,Material_Type_6,51.637
2019,January,Plant_3,Customer_35,Primary_Market_Code_2,Material_Type_5,51.635
2019,November,Plant_1,Customer_352,Primary_Market_Code_17,Material_Type_11,51.6175
2021,December,Plant_2,Customer_517,Primary_Market_Code_24,Material_Type_7,51.594
2019,May,Plant_6,Customer_74,Primary_Market_Code_2,Material_Type_5,51.5845
2019,November,Plant_2,Customer_226,Primary_Market_Code_2,Material_Type_8,51.539
2021,January,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_2,51.525
2020,August,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_7,51.525
2018,August,Plant_3,Customer_387,Primary_Market_Code_2,Material_Type_5,51.495
2019,November,Plant_3,Customer_470,Primary_Market_Code_12,Material_Type_11,51.49
2020,November,Plant_2,Customer_447,Primary_Market_Code_2,Material_Type_8,51.484
2021,July,Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_10,51.479
2019,October,Plant_3,Customer_71,Primary_Market_Code_2,Material_Type_5,51.4775
2020,June,Plant_6,Customer_97,Primary_Market_Code_7,Material_Type_5,51.475
2019,February,Plant_7,Customer_248,Primary_Market_Code_12,Material_Type_11,51.475
2017,June,Plant_3,Customer_94,Primary_Market_Code_6,Material_Type_6,51.4575
2017,December,Plant_1,Customer_161,Primary_Market_Code_1,Material_Type_1,51.445
2021,September,Plant_6,Customer_97,Primary_Market_Code_7,Material_Type_6,51.437
2019,December,Plant_2,Customer_3,Primary_Market_Code_2,Material_Type_2,51.425
2017,December,Plant_3,Customer_401,Primary_Market_Code_2,Material_Type_5,51.415
2021,November,Plant_3,Customer_130,Primary_Market_Code_3,Material_Type_5,51.413
2020,December,Plant_2,Customer_67,Primary_Market_Code_2,Material_Type_2,51.375
2021,August,Plant_1,Customer_122,Primary_Market_Code_1,Material_Type_1,51.37
2018,July,Plant_2,Customer_114,Primary_Market_Code_13,Material_Type_2,51.3475
2021,March,Plant_3,Customer_251,Primary_Market_Code_2,Material_Type_5,51.3325
2020,May,Plant_8,Customer_301,Primary_Market_Code_2,Material_Type_6,51.332
2020,May,Plant_3,Customer_159,Primary_Market_Code_2,Material_Type_6,51.3075
2019,June,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_3,51.3
2022,February,Plant_6,Customer_249,Primary_Market_Code_2,Material_Type_5,51.266
2019,April,Plant_1,Customer_30,Primary_Market_Code_17,Material_Type_11,51.26
2020,August,Plant_2,Customer_114,Primary_Market_Code_13,Material_Type_2,51.255
2021,December,Plant_6,Customer_131,Primary_Market_Code_2,Material_Type_5,51.2475
2018,February,Plant_4,Customer_118,Primary_Market_Code_7,Material_Type_1,51.246
2018,June,Plant_5,Customer_146,Primary_Market_Code_10,Material_Type_2,51.2225
2019,December,Plant_3,Customer_115,Primary_Market_Code_6,Material_Type_8,51.215
2021,September,Plant_1,Customer_122,Primary_Market_Code_1,Material_Type_1,51.21
2020,September,Plant_8,Customer_64,Primary_Market_Code_2,Material_Type_6,51.203
2019,March,Plant_8,Customer_381,Primary_Market_Code_20,Material_Type_9,51.187
2017,June,Plant_7,Customer_3,Primary_Market_Code_2,Material_Type_1,51.1825
2020,April,Plant_7,Customer_285,Primary_Market_Code_1,Material_Type_7,51.18
2021,February,Plant_7,Customer_37,Primary_Market_Code_3,Material_Type_2,51.17
2018,May,Plant_7,Customer_3,Primary_Market_Code_2,Material_Type_1,51.1475
2019,December,Plant_3,Customer_308,Primary_Market_Code_2,Material_Type_6,51.145
2021,March,Plant_7,Customer_285,Primary_Market_Code_1,Material_Type_7,51.1375
2017,June,Plant_3,Customer_308,Primary_Market_Code_2,Material_Type_6,51.135
2019,July,Plant_1,Customer_238,Primary_Market_Code_6,Material_Type_1,51.13
2021,April,Plant_3,Customer_387,Primary_Market_Code_2,Material_Type_6,51.11
2021,October,Plant_3,Customer_472,Primary_Market_Code_11,Material_Type_5,51.105
2018,June,Plant_3,Customer_388,Primary_Market_Code_3,Material_Type_5,51.0825
2019,September,Plant_7,Customer_258,Primary_Market_Code_6,Material_Type_7,51.0775
2020,November,Plant_3,Customer_304,Primary_Market_Code_1,Material_Type_6,51.0725
2021,March,Plant_7,Customer_430,Primary_Market_Code_2,Material_Type_2,51.07
2018,March,Plant_4,Customer_198,Primary_Market_Code_20,Material_Type_2,51.035
2018,May,Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_10,51.02
2020,July,Plant_2,Customer_198,Primary_Market_Code_6,Material_Type_2,51.015
2019,September,Plant_6,Customer_173,Primary_Market_Code_2,Material_Type_6,51.0055
2017,September,Plant_8,Customer_421,Primary_Market_Code_7,Material_Type_9,50.986
2018,October,Plant_6,Customer_173,Primary_Market_Code_6,Material_Type_6,50.985
2019,February,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_2,50.98
2018,November,Plant_2,Customer_384,Primary_Market_Code_7,Material_Type_2,50.9775
2017,July,Plant_6,Customer_454,Primary_Market_Code_19,Material_Type_6,50.974
2021,August,Plant_3,Customer_115,Primary_Market_Code_6,Material_Type_2,50.9625
2018,March,Plant_6,Customer_362,Primary_Market_Code_2,Material_Type_5,50.953
2021,December,Plant_3,Customer_94,Primary_Market_Code_6,Material_Type_10,50.95
2019,November,Plant_2,Customer_359,Primary_Market_Code_1,Material_Type_2,50.95
2017,November,Plant_1,Customer_41,Primary_Market_Code_3,Material_Type_1,50.945
2017,October,Plant_3,Customer_401,Primary_Market_Code_2,Material_Type_5,50.9425
2021,October,Plant_3,Customer_321,Primary_Market_Code_6,Material_Type_6,50.9325
2019,November,Plant_6,Customer_113,Primary_Market_Code_7,Material_Type_2,50.93
2017,October,Plant_4,Customer_89,Primary_Market_Code_2,Material_Type_10,50.925
2018,January,Plant_3,Customer_296,Primary_Market_Code_2,Material_Type_5,50.9175
2019,August,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_2,50.9125
2019,February,Plant_3,Customer_387,Primary_Market_Code_2,Material_Type_6,50.91
2020,January,Plant_7,Customer_191,Primary_Market_Code_6,Material_Type_10,50.9025
2022,February,Plant_1,Customer_74,Primary_Market_Code_2,Material_Type_1,50.875
2019,August,Plant_7,Customer_253,Primary_Market_Code_2,Material_Type_2,50.845
2022,January,Plant_1,Customer_41,Primary_Market_Code_11,Material_Type_1,50.84
2019,August,Plant_2,Customer_226,Primary_Market_Code_8,Material_Type_8,50.827
2019,May,Plant_4,Customer_89,Primary_Market_Code_2,Material_Type_1,50.825
2019,April,Plant_4,Customer_350,Primary_Market_Code_2,Material_Type_10,50.818
2018,November,Plant_1,Customer_374,Primary_Market_Code_12,Material_Type_11,50.7925
2018,February,Plant_4,Customer_198,Primary_Market_Code_20,Material_Type_2,50.78
2017,August,Plant_8,Customer_301,Primary_Market_Code_2,Material_Type_6,50.75
2020,March,Plant_3,Customer_130,Primary_Market_Code_3,Material_Type_5,50.7475
2019,January,Plant_2,Customer_194,Primary_Market_Code_5,Material_Type_4,50.74
2018,November,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_2,50.735
2019,July,Plant_3,Customer_71,Primary_Market_Code_6,Material_Type_6,50.7325
2021,April,Plant_3,Customer_335,Primary_Market_Code_1,Material_Type_6,50.7325
2018,January,Plant_7,Customer_119,Primary_Market_Code_10,Material_Type_2,50.7275
2019,January,Plant_4,Customer_89,Primary_Market_Code_2,Material_Type_1,50.725
2019,July,Plant_6,Customer_173,Primary_Market_Code_6,Material_Type_6,50.71
2021,December,Plant_3,Customer_459,Primary_Market_Code_2,Material_Type_5,50.71
2018,September,Plant_3,Customer_37,Primary_Market_Code_6,Material_Type_6,50.69
2019,December,Plant_6,Customer_3,Primary_Market_Code_2,Material_Type_2,50.689
2017,July,Plant_1,Customer_374,Primary_Market_Code_12,Material_Type_11,50.6765
2021,October,Plant_1,Customer_41,Primary_Market_Code_8,Material_Type_1,50.67
2018,December,Plant_1,Customer_322,Primary_Market_Code_12,Material_Type_11,50.6675
2018,September,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_7,50.667
2021,April,Plant_1,Customer_122,Primary_Market_Code_1,Material_Type_1,50.64
2020,July,Plant_2,Customer_130,Primary_Market_Code_6,Material_Type_2,50.6375
2020,September,Plant_3,Customer_173,Primary_Market_Code_6,Material_Type_6,50.6275
2021,December,Plant_7,Customer_225,Primary_Market_Code_20,Material_Type_2,50.6275
2017,October,Plant_8,Customer_301,Primary_Market_Code_2,Material_Type_6,50.626
2021,December,Plant_3,Customer_71,Primary_Market_Code_6,Material_Type_6,50.615
2018,October,Plant_3,Customer_370,Primary_Market_Code_7,Material_Type_5,50.6025
2020,November,Plant_2,Customer_15,Primary_Market_Code_12,Material_Type_11,50.5825
2017,July,Plant_2,Customer_281,Primary_Market_Code_2,Material_Type_8,50.5455
2021,November,Plant_7,Customer_246,Primary_Market_Code_6,Material_Type_7,50.4975
2017,September,Plant_3,Customer_326,Primary_Market_Code_2,Material_Type_5,50.495
2019,July,Plant_3,Customer_173,Primary_Market_Code_2,Material_Type_6,50.4925
2018,January,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_8,50.4885
2021,March,Plant_1,Customer_282,Primary_Market_Code_6,Material_Type_1,50.4775
2018,November,Plant_3,Customer_387,Primary_Market_Code_2,Material_Type_5,50.475
2018,April,Plant_5,Customer_96,Primary_Market_Code_3,Material_Type_2,50.475
2021,August,Plant_3,Customer_344,Primary_Market_Code_10,Material_Type_10,50.4675
2018,December,Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_6,50.4625
2022,February,Plant_6,Customer_115,Primary_Market_Code_6,Material_Type_6,50.4055
2019,July,Plant_1,Customer_170,Primary_Market_Code_2,Material_Type_2,50.4025
2019,January,Plant_8,Customer_168,Primary_Market_Code_10,Material_Type_9,50.383
2021,January,Plant_6,Customer_26,Primary_Market_Code_2,Material_Type_2,50.379
2021,July,Plant_8,Customer_301,Primary_Market_Code_2,Material_Type_6,50.377
2018,June,Plant_4,Customer_198,Primary_Market_Code_6,Material_Type_7,50.3635
2017,June,Plant_4,Customer_416,Primary_Market_Code_1,Material_Type_1,50.352
2018,November,Plant_8,Customer_421,Primary_Market_Code_7,Material_Type_9,50.343
2018,November,Plant_1,Customer_518,Primary_Market_Code_1,Material_Type_1,50.34
